id_texto;texto;score_ansiedade;score_depressao;score_burnout
1574;Tenho tido ataques de pânico leves no meio da noite. choveu o dia todo, não consegui sair para a rua. consegui me organizar bem para a prova. o esforço valeu a pena, senti-me competente. tirei uma nota alta na prova difícil, estou aliviado.;0,476;0,251;0,083
1575;O trânsito estava horrível, cheguei atrasado na primeira aula. tudo parece cinzento e sem cor. estou animado com o novo tópico da matéria.;0,475;0,135;0,172
1576;Sinto que o tempo está correndo e eu estou ficando para trás. tirei uma nota alta na prova difícil, estou aliviado. meu estômago está revirado só de pensar na próxima apresentação. me senti produtivo e o trabalho fluiu bem. choveu o dia todo, não consegui sair para a rua. estou sempre preocupado com o que pode dar errado. as preocupações de ontem diminuíram hoje.;0,536;0,162;0,179
1577;O trânsito estava horrível, cheguei atrasado na primeira aula. é um esforço enorme levantar da cama. fui mal na prova e isso só piora meu humor.;0,614;0,366;0,27
1578;Não consigo parar de pensar no prazo final. tudo parece cinzento e sem cor. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tenho acumulado muitas faltas, a recuperação será difícil. choveu o dia todo, não consegui sair para a rua. meu estômago está revirado só de pensar na próxima apresentação. não sinto mais prazer nas coisas que gostava.;0,751;0,29;0,221
1579;Lavei as roupas hoje, a pilha estava gigante. meu estômago está revirado só de pensar na próxima apresentação. o tcc está travado, não consigo escrever uma linha coerente. tudo parece cinzento e sem cor.;0,49;0,306;0,184
1580;Tenho tido ataques de pânico leves no meio da noite. choveu o dia todo, não consegui sair para a rua. minhas notas refletem meu desinteresse. a solidão bateu forte hoje, mesmo estando rodeado de gente.;0,647;0,637;0,121
1581;Meu estômago está revirado só de pensar na próxima apresentação. fui mal na prova e isso só piora meu humor. não vejo sentido em continuar tentando. é um esforço enorme levantar da cama. tenho tido ataques de pânico leves no meio da noite. o trânsito estava horrível, cheguei atrasado na primeira aula. sinto que o tempo está correndo e eu estou ficando para trás.;0,776;0,345;0,284
1582;Estou exausto. o corpo dói e a mente está lenta. meu estômago está revirado só de pensar na próxima apresentação. choveu o dia todo, não consegui sair para a rua. não estou sentindo aquela pressão de antes. tenho tido ataques de pânico leves no meio da noite. consegui avançar muito no projeto de pesquisa. o esforço valeu a pena, senti-me competente.;0,559;0,191;0,227
1583;Estou com medo de ser reprovado em duas matérias. sinto que o tempo está correndo e eu estou ficando para trás. estou sempre preocupado com o que pode dar errado. tenho tido ataques de pânico leves no meio da noite. comi uma coisa nova no ru, estava razoável.;0,817;0,37;0,119
1584;Choveu o dia todo, não consegui sair para a rua. o tcc está travado, não consigo escrever uma linha coerente. consegui me organizar bem para a prova. meu estômago está revirado só de pensar na próxima apresentação. organizei minha rotina e a exaustão diminuiu.;0,514;0,271;0,173
1585;As coisas parecem sob controle. choveu o dia todo, não consegui sair para a rua. estou animado com o novo tópico da matéria. o esforço valeu a pena, senti-me competente.;0,331;0,13;0,099
1586;Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. estou desorientado e não consigo manter o foco em nada. estou animado com o novo tópico da matéria. não consigo parar de pensar no prazo final. consegui me organizar bem para a prova. comi uma coisa nova no ru, estava razoável. me senti produtivo e o trabalho fluiu bem.;0,601;0,166;0,239
1587;Choveu o dia todo, não consegui sair para a rua. tirei uma nota alta na prova difícil, estou aliviado. consegui me organizar bem para a prova. me senti produtivo e o trabalho fluiu bem.;0,228;0,228;0,149
1588;Estou animado com o novo tópico da matéria. comi uma coisa nova no ru, estava razoável.;0,19;0,078;0,141
1589;Minhas notas vieram boas, o esforço valeu a pena!. meu estômago está revirado só de pensar na próxima apresentação. choveu o dia todo, não consegui sair para a rua. tenho tido ataques de pânico leves no meio da noite. tudo parece cinzento e sem cor.;0,581;0,277;0,113
1590;Sinto que sou um fardo para minha família e amigos. o trânsito estava horrível, cheguei atrasado na primeira aula. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. minhas notas refletem meu desinteresse. tenho tido ataques de pânico leves no meio da noite. é um esforço enorme levantar da cama. meu estômago está revirado só de pensar na próxima apresentação.;0,812;0,415;0,253
1591;As coisas parecem sob controle. minhas notas vieram boas, o esforço valeu a pena!. choveu o dia todo, não consegui sair para a rua. o esforço valeu a pena, senti-me competente.;0,257;0,246;0,16
1592;Consegui ter um bom tempo de descanso hoje. o trânsito estava horrível, cheguei atrasado na primeira aula. minhas notas vieram boas, o esforço valeu a pena!. as preocupações de ontem diminuíram hoje.;0,182;0,13;0,167
1593;Estou sempre preocupado com o que pode dar errado. minhas notas vieram boas, o esforço valeu a pena!. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. me senti produtivo e o trabalho fluiu bem. choveu o dia todo, não consegui sair para a rua. as preocupações de ontem diminuíram hoje.;0,702;0,358;0,119
1594;As coisas parecem sob controle. o trânsito estava horrível, cheguei atrasado na primeira aula. me senti produtivo e o trabalho fluiu bem. minhas notas vieram boas, o esforço valeu a pena!. durmo mal e acordo com a sensação de não ter descansado.;0,346;0,165;0,213
1595;Não sinto mais prazer nas coisas que gostava. lavei as roupas hoje, a pilha estava gigante. tudo parece cinzento e sem cor. minhas notas refletem meu desinteresse.;0,209;0,395;0,494
1596;Choveu o dia todo, não consegui sair para a rua. minhas notas vieram boas, o esforço valeu a pena!. me senti produtivo e o trabalho fluiu bem. as preocupações de ontem diminuíram hoje.;0,217;0,226;0,165
1597;Lavei as roupas hoje, a pilha estava gigante. tenho acumulado muitas faltas, a recuperação será difícil. sinto que sou um fardo para minha família e amigos. não vejo sentido em continuar tentando. quero largar tudo e sumir para ter paz mental. estou exausto. o corpo dói e a mente está lenta.;0,413;0,601;0,297
1598;Tirei uma nota alta na prova difícil, estou aliviado. consegui ter um bom tempo de descanso hoje. choveu o dia todo, não consegui sair para a rua. as preocupações de ontem diminuíram hoje.;0,237;0,195;0,123
1599;O trânsito estava horrível, cheguei atrasado na primeira aula. o tcc está travado, não consigo escrever uma linha coerente.;0,571;0,25;0,23
1600;Não consigo parar de pensar no prazo final. durmo mal e acordo com a sensação de não ter descansado. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. não vejo sentido em continuar tentando. tenho acumulado muitas faltas, a recuperação será difícil. sinto que sou um fardo para minha família e amigos. tenho tido ataques de pânico leves no meio da noite. estou desorientado e não consigo manter o foco em nada. lavei as roupas hoje, a pilha estava gigante.;0,829;0,508;0,225
1601;Lavei as roupas hoje, a pilha estava gigante. fui mal na prova e isso só piora meu humor. não sinto mais prazer nas coisas que gostava. sinto que sou um fardo para minha família e amigos.;0,339;0,548;0,287
1602;Consegui avançar muito no projeto de pesquisa. não vejo sentido em continuar tentando. estou sempre preocupado com o que pode dar errado. choveu o dia todo, não consegui sair para a rua.;0,491;0,373;0,184
1603;O trânsito estava horrível, cheguei atrasado na primeira aula. sinto que sou um fardo para minha família e amigos. não sinto mais prazer nas coisas que gostava. minhas notas refletem meu desinteresse.;0,437;0,491;0,419
1604;O tcc está travado, não consigo escrever uma linha coerente. sinto que sou um fardo para minha família e amigos. lavei as roupas hoje, a pilha estava gigante. a solidão bateu forte hoje, mesmo estando rodeado de gente.;0,384;0,588;0,243
1605;Lavei as roupas hoje, a pilha estava gigante. estou sempre preocupado com o que pode dar errado. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. consegui avançar muito no projeto de pesquisa. não sinto mais prazer nas coisas que gostava.;0,495;0,332;0,24
1606;Organizei minha rotina e a exaustão diminuiu. consegui avançar muito no projeto de pesquisa. choveu o dia todo, não consegui sair para a rua. estou desorientado e não consigo manter o foco em nada. as coisas parecem sob controle.;0,442;0,328;0,275
1607;Sinto que sou um fardo para minha família e amigos. tenho acumulado muitas faltas, a recuperação será difícil. lavei as roupas hoje, a pilha estava gigante. não consigo parar de pensar no prazo final. sinto que o tempo está correndo e eu estou ficando para trás. tenho tido ataques de pânico leves no meio da noite.;0,786;0,539;0,135
1608;Choveu o dia todo, não consegui sair para a rua. as preocupações de ontem diminuíram hoje. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. tenho tido ataques de pânico leves no meio da noite. consegui ter um bom tempo de descanso hoje. consegui avançar muito no projeto de pesquisa.;0,384;0,299;0,125
1609;É um esforço enorme levantar da cama. lavei as roupas hoje, a pilha estava gigante. fui mal na prova e isso só piora meu humor.;0,513;0,495;0,291
1610;O trânsito estava horrível, cheguei atrasado na primeira aula. tenho acumulado muitas faltas, a recuperação será difícil. sinto que sou um fardo para minha família e amigos.;0,635;0,48;0,207
1611;Estou desorientado e não consigo manter o foco em nada. não sinto mais prazer nas coisas que gostava. o tcc está travado, não consigo escrever uma linha coerente. comi uma coisa nova no ru, estava razoável.;0,377;0,411;0,456
1612;Lavei as roupas hoje, a pilha estava gigante. o esforço valeu a pena, senti-me competente. consegui avançar muito no projeto de pesquisa. não estou sentindo aquela pressão de antes.;0,107;0,156;0,212
1613;O trânsito estava horrível, cheguei atrasado na primeira aula. consegui avançar muito no projeto de pesquisa. consegui me organizar bem para a prova. organizei minha rotina e a exaustão diminuiu.;0,36;0,142;0,225
1614;As coisas parecem sob controle. minhas notas vieram boas, o esforço valeu a pena!. comi uma coisa nova no ru, estava razoável. organizei minha rotina e a exaustão diminuiu. a faculdade virou uma tortura, o trabalho nunca acaba.;0,189;0,135;0,295
1615;Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. as coisas parecem sob controle. me senti produtivo e o trabalho fluiu bem. o trânsito estava horrível, cheguei atrasado na primeira aula. tirei uma nota alta na prova difícil, estou aliviado.;0,385;0,194;0,193
1616;As coisas parecem sob controle. estou animado com o novo tópico da matéria. me senti produtivo e o trabalho fluiu bem. comi uma coisa nova no ru, estava razoável.;0,178;0,072;0,182
1617;O esforço valeu a pena, senti-me competente. minhas notas vieram boas, o esforço valeu a pena!. comi uma coisa nova no ru, estava razoável. as preocupações de ontem diminuíram hoje.;0,09;0,08;0,16
1618;Meu estômago está revirado só de pensar na próxima apresentação. o tcc está travado, não consigo escrever uma linha coerente. durmo mal e acordo com a sensação de não ter descansado. a faculdade virou uma tortura, o trabalho nunca acaba. tudo parece cinzento e sem cor. choveu o dia todo, não consegui sair para a rua. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. sinto que o tempo está correndo e eu estou ficando para trás.;0,709;0,328;0,283
1619;Choveu o dia todo, não consegui sair para a rua. estou animado com o novo tópico da matéria. não consigo parar de pensar no prazo final.;0,575;0,183;0,096
1620;Minha cabeça não desliga, repasso tudo mil vezes antes de dormir. comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás. tenho tido ataques de pânico leves no meio da noite. o tcc está travado, não consigo escrever uma linha coerente. quero largar tudo e sumir para ter paz mental.;0,662;0,374;0,234
